Term,Section,Former,Title,Credits,Instructional Method,Location,Start Date,End Date,Meeting Days,Start Time,End Time,Instructor(s),Seats Remaining,GERS,Purpose,Prequisites,Notes,Sort,Courses ID
Fall 2017 - Day,PSY-414-01,,The Sleeping Brain,4,LEC,JHN 206H,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Erin Wamsley,9,,undergraduate day,"PSY-111, 320, 201 and 202 or BIO-222",,1,4892
Fall 2017 - Day,PSY-414-01,,The Sleeping Brain,4,EXAM,JHN 206H,12/12/17,12/12/17,T,12:00PM,02:30PM,,9,,undergraduate day,"PSY-111, 320, 201 and 202 or BIO-222",,2,4892
Fall 2017 - Day,PSY-RSRCH-01,,Research Mthds & Statistics,8,LEC,JHN 206H,08/22/17,12/05/17,MWF,09:30AM,11:20AM,Dr. John Batson,FULL,HB,undergraduate day,PSY-111,,1,5578
Fall 2017 - Day,PSY-RSRCH-01,,Research Mthds & Statistics,8,LAB,JHN 206H,08/22/17,12/05/17,T,02:30PM,04:20PM,Dr. John Batson,FULL,HB,undergraduate day,PSY-111,,2,5578
Fall 2017 - Day,PSY-RSRCH-01,,Research Mthds & Statistics,8,EXAM,JHN 206H,12/13/17,12/13/17,W,08:30AM,11:00AM,,FULL,HB,undergraduate day,PSY-111,,3,5578
Fall 2017 - Day,PSY-RSRCH-02,,Research Mthds & Statistics,8,LEC,JHN 212,08/22/17,12/05/17,MWF,11:30AM,01:20PM,Dr. Cinnamon Stetler,FULL,HB,undergraduate day,PSY-111,,1,5578
Fall 2017 - Day,PSY-RSRCH-02,,Research Mthds & Statistics,8,LAB,JHN 206H,08/22/17,12/05/17,R,02:30PM,04:20PM,Dr. Cinnamon Stetler,FULL,HB,undergraduate day,PSY-111,,2,5578
Fall 2017 - Day,PSY-RSRCH-02,,Research Mthds & Statistics,8,EXAM,JHN 212,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,HB,undergraduate day,PSY-111,,3,5578
Fall 2017 - Day,REL-101-01,REL-12,Introduction to Religion,4,LEC,FUR 208,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Roger A. Sneed,17,UQ,undergraduate day,,,1,4944
Fall 2017 - Day,REL-101-01,REL-12,Introduction to Religion,4,EXAM,FUR 208,12/13/17,12/13/17,W,08:30AM,11:00AM,,17,UQ,undergraduate day,,,2,4944
Fall 2017 - Day,REL-101-02,REL-12,Introduction to Religion,4,LEC,FUR 208,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Roger A. Sneed,17,UQ,undergraduate day,,,1,4944
Fall 2017 - Day,REL-101-02,REL-12,Introduction to Religion,4,EXAM,FUR 208,12/11/17,12/11/17,M,08:30AM,11:00AM,,17,UQ,undergraduate day,,,2,4944
Fall 2017 - Day,REL-111-01,REL-11,Bible & Ultimate Meaning,4,LEC,FUR 208,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Dr. Helen Lee Turner,21,UQ,undergraduate day,,instructor permission required,1,3682
Fall 2017 - Day,REL-111-01,REL-11,Bible & Ultimate Meaning,4,EXAM,FUR 208,12/07/17,12/07/17,R,08:30AM,11:00AM,,21,UQ,undergraduate day,,instructor permission required,2,3682
Fall 2017 - Day,REL-210-01,REL-21,Intro to the Old Testament,4,LEC,FUR 208,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Dr. Bryan D. Bibb,FULL,TA,undergraduate day,,,1,3689
Fall 2017 - Day,REL-210-01,REL-21,Intro to the Old Testament,4,EXAM,FUR 208,12/13/17,12/13/17,W,12:00PM,02:30PM,,FULL,TA,undergraduate day,,,2,3689
Fall 2017 - Day,REL-221-01,REL-51,Native American Religions,4,LEC,FUR 204,08/22/17,12/05/17,TR,08:30AM,09:45AM,Dr. Helen Lee Turner,11,UQ WC,undergraduate day,,,1,3697
Fall 2017 - Day,REL-221-01,REL-51,Native American Religions,4,EXAM,FUR 204,12/08/17,12/08/17,F,08:30AM,11:00AM,,11,UQ WC,undergraduate day,,,2,3697
Fall 2017 - Day,REL-222-01,REL-A42,Introduction to Islam,4,LEC,FUR 208,08/22/17,12/05/17,TR,10:00AM,11:15AM,Dr. Alfons Teipen,2,UQ WC,undergraduate day,,,1,3699
Fall 2017 - Day,REL-222-01,REL-A42,Introduction to Islam,4,EXAM,FUR 208,12/12/17,12/12/17,T,08:30AM,11:00AM,,2,UQ WC,undergraduate day,,,2,3699
Fall 2017 - Day,REL-222-02,REL-A42,Introduction to Islam,4,LEC,FUR 230,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Alfons Teipen,9,UQ WC,undergraduate day,,,1,3699
Fall 2017 - Day,REL-222-02,REL-A42,Introduction to Islam,4,EXAM,FUR 230,12/12/17,12/12/17,T,12:00PM,02:30PM,,9,UQ WC,undergraduate day,,,2,3699
Fall 2017 - Day,REL-223-01,REL-A49,"Hindu Cultures, Rel Worlds",4,LEC,FUR 209,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Edward M. Yazijian,6,UQ WC,undergraduate day,,,1,3700
Fall 2017 - Day,REL-223-01,REL-A49,"Hindu Cultures, Rel Worlds",4,EXAM,FUR 209,12/13/17,12/13/17,W,08:30AM,09:20AM,,6,UQ WC,undergraduate day,,,2,3700
Fall 2017 - Day,REL-223-02,REL-A49,"Hindu Cultures, Rel Worlds",4,LEC,FUR 209,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Edward M. Yazijian,6,UQ WC,undergraduate day,,,1,3700
Fall 2017 - Day,REL-223-02,REL-A49,"Hindu Cultures, Rel Worlds",4,EXAM,FUR 209,12/11/17,12/11/17,M,08:30AM,11:00AM,,6,UQ WC,undergraduate day,,,2,3700
Fall 2017 - Day,REL-224-01,REL-A41,Introduction to Buddhism,4,LEC,FUR 208,08/22/17,12/05/17,TR,08:30AM,09:45AM,Dr. Sam Britt,FULL,UQ WC,undergraduate day,,,1,3702
Fall 2017 - Day,REL-224-01,REL-A41,Introduction to Buddhism,4,EXAM,FUR 208,12/08/17,12/08/17,F,08:30AM,11:00AM,,FULL,UQ WC,undergraduate day,,,2,3702
Fall 2017 - Day,REL-232-01,,African-Amer Religious History,4,LEC,FUR 127,08/22/17,12/05/17,TR,11:30AM,12:45PM,Dr. Roger A. Sneed,3,HA,undergraduate day,,,1,3719
Fall 2017 - Day,REL-232-01,,African-Amer Religious History,4,EXAM,FUR 127,12/08/17,12/08/17,F,12:00PM,02:30PM,,3,HA,undergraduate day,,,2,3719
Fall 2017 - Day,REL-237-01,REL-40,Reformation and Modernity,4,LEC,JHN 101,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. David C. Fink,9,HA,undergraduate day,,,1,4072
Fall 2017 - Day,REL-237-01,REL-40,Reformation and Modernity,4,EXAM,JHN 101,12/11/17,12/11/17,M,08:30AM,11:00AM,,9,HA,undergraduate day,,,2,4072
Fall 2017 - Day,REL-237-02,REL-40,Reformation and Modernity,4,LEC,FUR 208,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Dr. David C. Fink,16,HA,undergraduate day,,,1,4072
Fall 2017 - Day,REL-237-02,REL-40,Reformation and Modernity,4,EXAM,FUR 208,12/07/17,12/07/17,R,12:00PM,02:30PM,,16,HA,undergraduate day,,,2,4072
Fall 2017 - Day,REL-247-01,,"God, War, and Empire",4,LEC,FUR 209,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. David C. Fink,FULL,UQ,undergraduate day,,,1,5545
Fall 2017 - Day,REL-247-01,,"God, War, and Empire",4,EXAM,FUR 209,12/12/17,12/12/17,T,12:00PM,02:30PM,,FULL,UQ,undergraduate day,,,2,5545
Fall 2017 - Day,REL-248-01,REL-58,Religion and the Environment,4,LEC,JHN 105,08/22/17,12/05/17,TR,11:30AM,12:45PM,Dr. Marian Osborne Berky,FULL,UQ NE,undergraduate day,,,1,5769
Fall 2017 - Day,REL-248-01,REL-58,Religion and the Environment,4,EXAM,JHN 105,12/08/17,12/08/17,F,12:00PM,02:30PM,,FULL,UQ NE,undergraduate day,,,2,5769
Fall 2017 - Day,REL-262-01,,Religion & Art,4,LEC,FUR 204,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Claude Stulting,1,VP WC,undergraduate day,,,1,5351
Fall 2017 - Day,REL-262-01,,Religion & Art,4,EXAM,FUR 204,12/13/17,12/13/17,W,08:30AM,11:00AM,,1,VP WC,undergraduate day,,,2,5351
Fall 2017 - Day,REL-318-01,REL-32,Jesus and the Gospels,4,LEC,FUR 208,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Vaughn E. CroweTipton,6,TA,undergraduate day,,,1,4696
Fall 2017 - Day,REL-318-01,REL-32,Jesus and the Gospels,4,EXAM,FUR 208,12/11/17,12/11/17,M,12:00PM,02:30PM,,6,TA,undergraduate day,,,2,4696
Fall 2017 - Day,REL-475-01,REL-75,Senior Seminar,4,SEM,FUR 121,08/22/17,12/05/17,MR,02:30PM,04:20PM,Dr. Bryan D. Bibb,6,,undergraduate day,,instructor permission required,1,3802
Fall 2017 - Day,REL-475-01,REL-75,Senior Seminar,4,EXAM,FUR 121,12/11/17,12/11/17,M,03:30PM,06:00PM,,6,,undergraduate day,,instructor permission required,2,3802
Fall 2017 - Day,REL-475-02,REL-75,Senior Seminar,4,SEM,FUR 119,08/22/17,12/05/17,W,02:30PM,05:00PM,Dr. Sam Britt,6,,undergraduate day,,instructor permission required,1,3802
Fall 2017 - Day,REL-475-02,REL-75,Senior Seminar,4,EXAM,FUR 119,12/12/17,12/12/17,T,03:30PM,06:00PM,,6,,undergraduate day,,instructor permission required,2,3802
Fall 2017 - Day,SCI-201-01,,Microbes and Society,4,LEC,PYR 143,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Dr. Min-Ken Liao,11,,undergraduate day,,,1,5811
Fall 2017 - Day,SCI-201-01,,Microbes and Society,4,LAB,TNS 162,08/22/17,12/05/17,W,02:30PM,05:20PM,Dr. Min-Ken Liao,11,,undergraduate day,,,2,5811
Fall 2017 - Day,SCI-201-01,,Microbes and Society,4,EXAM,PYR 143,12/07/17,12/07/17,R,08:30AM,11:00AM,,11,,undergraduate day,,,3,5811
Fall 2017 - Day,SCI-220-01,,Metabolic Biochemistry,4,LEC,PYR 030,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Anita Nag,7,,undergraduate day,,instructor permission required,1,5793
Fall 2017 - Day,SCI-220-01,,Metabolic Biochemistry,4,LAB,TNS 275,08/22/17,12/05/17,M,02:30PM,05:20PM,Dr. Anita Nag,7,,undergraduate day,,instructor permission required,2,5793
Fall 2017 - Day,SCI-220-01,,Metabolic Biochemistry,4,EXAM,PYR 030,12/11/17,12/11/17,M,08:30AM,11:00AM,,7,,undergraduate day,,instructor permission required,3,5793
Fall 2017 - Day,SOC-101-01,SOC-11,Introduction to Sociology,4,LEC,JHN 105,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Dr. Joseph Merry,7,HB,undergraduate day,,,1,3827
Fall 2017 - Day,SOC-101-01,SOC-11,Introduction to Sociology,4,EXAM,JHN 105,12/07/17,12/07/17,R,08:30AM,11:00AM,,7,HB,undergraduate day,,,2,3827
Fall 2017 - Day,SOC-101-02,SOC-11,Introduction to Sociology,4,LEC,JHN 107,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Paul Kooistra,FULL,HB,undergraduate day,,,1,3827
Fall 2017 - Day,SOC-101-02,SOC-11,Introduction to Sociology,4,EXAM,JHN 107,12/11/17,12/11/17,M,08:30AM,11:00AM,,FULL,HB,undergraduate day,,,2,3827
Fall 2017 - Day,SOC-101-03,SOC-11,Introduction to Sociology,4,LEC,RLY 106,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Joseph Merry,1,HB,undergraduate day,,,1,3827
Fall 2017 - Day,SOC-101-03,SOC-11,Introduction to Sociology,4,EXAM,RLY 106,12/11/17,12/11/17,M,08:30AM,11:00AM,,1,HB,undergraduate day,,,2,3827
Fall 2017 - Day,SOC-101-05,SOC-11,Introduction to Sociology,4,LEC,JHN 105,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Ms. Amy E. Jonason,10,HB,undergraduate day,,,1,3827
Fall 2017 - Day,SOC-101-05,SOC-11,Introduction to Sociology,4,EXAM,JHN 105,12/13/17,12/13/17,W,12:00PM,02:30PM,,10,HB,undergraduate day,,,2,3827
Fall 2017 - Day,SOC-101-06,SOC-11,Introduction to Sociology,4,LEC,JHN 105,08/22/17,12/05/17,TR,01:00PM,02:15PM,Dr. Kenneth Kolb,8,HB,undergraduate day,,,1,3827
Fall 2017 - Day,SOC-101-06,SOC-11,Introduction to Sociology,4,EXAM,JHN 105,12/12/17,12/12/17,T,12:00PM,02:30PM,,8,HB,undergraduate day,,,2,3827
Fall 2017 - Day,SOC-101-07,SOC-11,Introduction to Sociology,4,LEC,JHN 107,08/22/17,12/05/17,TR,08:30AM,09:45AM,Dr. Claire E. Whitlinger,1,HB,undergraduate day,,,1,3827
Fall 2017 - Day,SOC-101-07,SOC-11,Introduction to Sociology,4,EXAM,JHN 107,12/08/17,12/08/17,F,08:30AM,11:00AM,,1,HB,undergraduate day,,,2,3827
Fall 2017 - Day,SOC-211-01,SOC-22,Introduction to Criminology,4,LEC,JHN 105,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Dr. Paul Kooistra,FULL,HB,undergraduate day,SOC-101,,1,3833
Fall 2017 - Day,SOC-211-01,SOC-22,Introduction to Criminology,4,EXAM,JHN 105,12/07/17,12/07/17,R,12:00PM,02:30PM,,FULL,HB,undergraduate day,SOC-101,,2,3833
Fall 2017 - Day,SOC-233-01,SOC-49,Sociology of Religion,4,LEC,JHN 105,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Dr. Kyle C. Longest,1,,undergraduate day,SOC-101,,1,3851
Fall 2017 - Day,SOC-233-01,SOC-49,Sociology of Religion,4,EXAM,JHN 105,12/13/17,12/13/17,W,08:30AM,11:00AM,,1,,undergraduate day,SOC-101,,2,3851
Fall 2017 - Day,SOC-234-GHS,SOC-44,Medical Sociology,4,LEC,JHN 107,08/22/17,12/05/17,TR,01:00PM,02:15PM,Team-Taught,FULL,HB,undergraduate day,SOC-101 and permission of instructor,,1,
Fall 2017 - Day,SOC-234-GHS,SOC-44,Medical Sociology,4,EXAM,JHN 107,12/12/17,12/12/17,T,12:00PM,02:30PM,Dr. M. Carmela Epright,FULL,HB,undergraduate day,SOC-101 and permission of instructor,,2,
Fall 2017 - Day,SOC-234-GHS,SOC-44,Medical Sociology,4,,,,,,,,Dr. Kristy Maher,FULL,HB,undergraduate day,SOC-101 and permission of instructor,,1,
Fall 2017 - Day,SOC-241-01,SOC-40,Social Class in America,4,LEC,JHN 105,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Ms. Amy E. Jonason,FULL,HB,undergraduate day,SOC-101,,1,3853
Fall 2017 - Day,SOC-241-01,SOC-40,Social Class in America,4,EXAM,JHN 105,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,HB,undergraduate day,SOC-101,,2,3853
Fall 2017 - Day,SOC-251-01,SOC-45,Social Mvmnt & Collective Bhvr,4,LEC,JHN 201,08/22/17,12/05/17,TR,11:30AM,12:45PM,Dr. Claire E. Whitlinger,FULL,HB,undergraduate day,SOC-101,,1,3856
Fall 2017 - Day,SOC-251-01,SOC-45,Social Mvmnt & Collective Bhvr,4,EXAM,JHN 201,12/08/17,12/08/17,F,12:00PM,02:30PM,,FULL,HB,undergraduate day,SOC-101,,2,3856
Fall 2017 - Day,SOC-302-01,SOC-51,Methods of Social Research,4,LEC,JHN 105,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Kyle C. Longest,1,,undergraduate day,SOC-101,,1,3858
Fall 2017 - Day,SOC-302-01,SOC-51,Methods of Social Research,4,EXAM,JHN 105,12/11/17,12/11/17,M,08:30AM,11:00AM,,1,,undergraduate day,SOC-101,,2,3858
Fall 2017 - Day,SOC-470-01,,Qualitative Research Seminar,4,SEM,JHN 106G,08/22/17,12/05/17,W,02:30PM,05:00PM,Dr. Kenneth Kolb,12,,undergraduate day,"SOC-101, SOC-302, and at least one more course numbered 200 or greater in Sociology",,1,3860
Fall 2017 - Day,SOC-470-01,,Qualitative Research Seminar,4,EXAM,JHN 106G,12/12/17,12/12/17,T,03:30PM,06:00PM,,12,,undergraduate day,"SOC-101, SOC-302, and at least one more course numbered 200 or greater in Sociology",,2,3860
Fall 2017 - Day,SOC-475-01,,Sociology Seminar,4,SEM,JHN 106G,08/22/17,12/05/17,M,02:30PM,05:00PM,Dr. Joseph Merry,5,,undergraduate day,SOC-101 and at least one more course numbered 200 or greater in Sociology,,1,3861
Fall 2017 - Day,SOC-475-01,,Sociology Seminar,4,EXAM,JHN 106G,12/11/17,12/11/17,M,03:30PM,06:00PM,,5,,undergraduate day,SOC-101 and at least one more course numbered 200 or greater in Sociology,,2,3861
Fall 2017 - Day,SPN-110-01,SPN-11,Elementary Spanish I,4,LEC,FUR 110,08/22/17,12/05/17,MTRF,08:30AM,09:20AM,Jeffrey Michno,FULL,,undergraduate day,appropriate placement,,1,3907
Fall 2017 - Day,SPN-110-01,SPN-11,Elementary Spanish I,4,EXAM,FUR 110,12/07/17,12/07/17,R,08:30AM,11:00AM,,FULL,,undergraduate day,appropriate placement,,2,3907
Fall 2017 - Day,SPN-110-02,SPN-11,Elementary Spanish I,4,LEC,FUR 109,08/22/17,12/05/17,MTRF,10:30AM,11:20AM,Jeffrey Michno,FULL,,undergraduate day,appropriate placement,,1,3907
Fall 2017 - Day,SPN-110-02,SPN-11,Elementary Spanish I,4,EXAM,FUR 109,12/11/17,12/11/17,M,08:30AM,11:00AM,,FULL,,undergraduate day,appropriate placement,,2,3907
Fall 2017 - Day,SPN-110-03,SPN-11,Elementary Spanish I,4,LEC,FUR 108,08/22/17,12/05/17,MTRF,10:30AM,11:20AM,Ms. Angeli S. Leal,FULL,,undergraduate day,appropriate placement,,1,3907
Fall 2017 - Day,SPN-110-03,SPN-11,Elementary Spanish I,4,EXAM,FUR 108,12/11/17,12/11/17,M,08:30AM,11:00AM,,FULL,,undergraduate day,appropriate placement,,2,3907
Fall 2017 - Day,SPN-110-04,SPN-11,Elementary Spanish I,4,LEC,FUR 108,08/22/17,12/05/17,MTRF,11:30AM,12:20PM,Ms. Angeli S. Leal,FULL,,undergraduate day,appropriate placement,,1,3907
Fall 2017 - Day,SPN-110-04,SPN-11,Elementary Spanish I,4,EXAM,FUR 108,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,,undergraduate day,appropriate placement,,2,3907
Fall 2017 - Day,SPN-110-05,SPN-11,Elementary Spanish I,4,LEC,FUR 109,08/22/17,12/05/17,MTRF,01:30PM,02:20PM,Dr. Stephanie Knouse,FULL,,undergraduate day,appropriate placement,,1,3907
Fall 2017 - Day,SPN-110-05,SPN-11,Elementary Spanish I,4,EXAM,FUR 109,12/13/17,12/13/17,W,12:00PM,02:30PM,,FULL,,undergraduate day,appropriate placement,,2,3907
Fall 2017 - Day,SPN-115-01,SPN-15,Intensive Elementary Spanish,4,LEC,FUR 108,08/22/17,12/05/17,MTRF,08:30AM,09:20AM,Ms. Angeli S. Leal,5,,undergraduate day,appropriate placement,,1,3869
Fall 2017 - Day,SPN-115-01,SPN-15,Intensive Elementary Spanish,4,EXAM,FUR 108,12/07/17,12/07/17,R,08:30AM,11:00AM,,5,,undergraduate day,appropriate placement,,2,3869
Fall 2017 - Day,SPN-115-02,SPN-15,Intensive Elementary Spanish,4,LEC,FUR 230,08/22/17,12/05/17,MTRF,10:30AM,11:20AM,Dr. Sofia Kearns,6,,undergraduate day,appropriate placement,,1,3869
Fall 2017 - Day,SPN-115-02,SPN-15,Intensive Elementary Spanish,4,EXAM,FUR 230,12/11/17,12/11/17,M,08:30AM,11:00AM,,6,,undergraduate day,appropriate placement,,2,3869
Fall 2017 - Day,SPN-115-03,SPN-15,Intensive Elementary Spanish,4,LEC,JHN 207,08/22/17,12/05/17,MTRF,10:30AM,11:20AM,Team-Taught,8,,undergraduate day,appropriate placement,,1,
Fall 2017 - Day,SPN-115-03,SPN-15,Intensive Elementary Spanish,4,EXAM,JHN 207,12/11/17,12/11/17,M,08:30AM,11:00AM,Bryan Betancur,8,,undergraduate day,appropriate placement,,2,
Fall 2017 - Day,SPN-115-03,SPN-15,Intensive Elementary Spanish,4,,,,,,,,Dr. Jeremy L. Cass,8,,undergraduate day,appropriate placement,,1,
Fall 2017 - Day,SPN-115-04,SPN-15,Intensive Elementary Spanish,4,LEC,FUR 230,08/22/17,12/05/17,MTRF,11:30AM,12:20PM,Dr. Sofia Kearns,5,,undergraduate day,appropriate placement,,1,3869
Fall 2017 - Day,SPN-115-04,SPN-15,Intensive Elementary Spanish,4,EXAM,FUR 230,12/11/17,12/11/17,M,12:00PM,02:30PM,,5,,undergraduate day,appropriate placement,,2,3869
Fall 2017 - Day,SPN-115-05,SPN-15,Intensive Elementary Spanish,4,LEC,JHN 207,08/22/17,12/05/17,MTRF,11:30AM,12:20PM,Team-Taught,8,,undergraduate day,appropriate placement,,1,
Fall 2017 - Day,SPN-115-05,SPN-15,Intensive Elementary Spanish,4,EXAM,JHN 207,12/11/17,12/11/17,M,12:00PM,02:30PM,Bryan Betancur,8,,undergraduate day,appropriate placement,,2,
Fall 2017 - Day,SPN-115-05,SPN-15,Intensive Elementary Spanish,4,,,,,,,,Dr. Jeremy L. Cass,8,,undergraduate day,appropriate placement,,1,
Fall 2017 - Day,SPN-115-06,SPN-15,Intensive Elementary Spanish,4,LEC,FUR 110,08/22/17,12/05/17,MTRF,01:30PM,02:20PM,Dr. Maria R. Rippon,FULL,,undergraduate day,appropriate placement,,1,3869
Fall 2017 - Day,SPN-115-06,SPN-15,Intensive Elementary Spanish,4,EXAM,FUR 110,12/13/17,12/13/17,W,12:00PM,02:30PM,,FULL,,undergraduate day,appropriate placement,,2,3869
Fall 2017 - Day,SPN-201-01,SPN-21,Intermediate Spanish I,4,LEC,FUR 209,08/22/17,12/05/17,MWF,08:30AM,09:20AM,Team-Taught,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,
Fall 2017 - Day,SPN-201-01,SPN-21,Intermediate Spanish I,4,EXAM,FUR 209,12/07/17,12/07/17,R,08:30AM,11:00AM,Dr. Ronald J. Friis,FULL,FL,undergraduate day,SPN-115 or SPN-120,,2,
Fall 2017 - Day,SPN-201-01,SPN-21,Intermediate Spanish I,4,,,,,,,,Dr. Jeremy L. Cass,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,
Fall 2017 - Day,SPN-201-02,SPN-21,Intermediate Spanish I,4,LEC,FUR 209,08/22/17,12/05/17,MWF,09:30AM,10:20AM,Team-Taught,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,
Fall 2017 - Day,SPN-201-02,SPN-21,Intermediate Spanish I,4,EXAM,FUR 209,12/13/17,12/13/17,W,08:30AM,11:00AM,Dr. Ronald J. Friis,FULL,FL,undergraduate day,SPN-115 or SPN-120,,2,
Fall 2017 - Day,SPN-201-02,SPN-21,Intermediate Spanish I,4,,,,,,,,Dr. Jeremy L. Cass,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,
Fall 2017 - Day,SPN-201-03,SPN-21,Intermediate Spanish I,4,LEC,FUR 109,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Stephanie Knouse,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,3871
Fall 2017 - Day,SPN-201-03,SPN-21,Intermediate Spanish I,4,EXAM,FUR 109,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,FL,undergraduate day,SPN-115 or SPN-120,,2,3871
Fall 2017 - Day,SPN-201-04,SPN-21,Intermediate Spanish I,4,LEC,FUR 230,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Dr. Angelica Lozano-Alonso,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,3871
Fall 2017 - Day,SPN-201-04,SPN-21,Intermediate Spanish I,4,EXAM,FUR 230,12/07/17,12/07/17,R,12:00PM,02:30PM,,FULL,FL,undergraduate day,SPN-115 or SPN-120,,2,3871
Fall 2017 - Day,SPN-201-05,SPN-21,Intermediate Spanish I,4,LEC,FUR 230,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Dr. Angelica Lozano-Alonso,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,3871
Fall 2017 - Day,SPN-201-05,SPN-21,Intermediate Spanish I,4,EXAM,FUR 230,12/13/17,12/13/17,W,12:00PM,02:30PM,,FULL,FL,undergraduate day,SPN-115 or SPN-120,,2,3871
Fall 2017 - Day,SPN-201-06,SPN-21,Intermediate Spanish I,4,LEC,RLY 107,08/22/17,12/05/17,MWF,01:30PM,02:20PM,Dr. Adrian Massei,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,3871
Fall 2017 - Day,SPN-201-06,SPN-21,Intermediate Spanish I,4,EXAM,RLY 107,12/13/17,12/13/17,W,12:00PM,02:30PM,,FULL,FL,undergraduate day,SPN-115 or SPN-120,,2,3871
Fall 2017 - Day,SPN-201-07,SPN-21,Intermediate Spanish I,4,LEC,RLY 107,08/22/17,12/05/17,MWF,02:30PM,03:20PM,Dr. Adrian Massei,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,3871
Fall 2017 - Day,SPN-201-07,SPN-21,Intermediate Spanish I,4,EXAM,RLY 107,12/11/17,12/11/17,M,03:30PM,06:00PM,,FULL,FL,undergraduate day,SPN-115 or SPN-120,,2,3871
Fall 2017 - Day,SPN-201-08,SPN-21,Intermediate Spanish I,4,LEC,FUR 227,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Linda Bartlett,FULL,FL,undergraduate day,SPN-115 or SPN-120,,1,3871
Fall 2017 - Day,SPN-201-08,SPN-21,Intermediate Spanish I,4,EXAM,FUR 227,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,FL,undergraduate day,SPN-115 or SPN-120,,2,3871
Fall 2017 - Day,SPN-215-01,SPN-25,Composition and Conversation,4,LEC,FUR 110,08/22/17,12/05/17,MWF,10:30AM,11:20AM,Dr. Lourdes Manye,FULL,FL,undergraduate day,SPN-201,,1,3873
Fall 2017 - Day,SPN-215-01,SPN-25,Composition and Conversation,4,EXAM,FUR 110,12/11/17,12/11/17,M,08:30AM,11:00AM,,FULL,FL,undergraduate day,SPN-201,,2,3873
Fall 2017 - Day,SPN-215-02,SPN-25,Composition and Conversation,4,LEC,FUR 110,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Lourdes Manye,FULL,FL,undergraduate day,SPN-201,,1,3873
Fall 2017 - Day,SPN-215-02,SPN-25,Composition and Conversation,4,EXAM,FUR 110,12/11/17,12/11/17,M,12:00PM,02:30PM,,FULL,FL,undergraduate day,SPN-201,,2,3873
Fall 2017 - Day,SPN-215-03,SPN-25,Composition and Conversation,4,LEC,FUR 110,08/22/17,12/05/17,MWF,12:30PM,01:20PM,Dr. David Bost,FULL,FL,undergraduate day,SPN-201,,1,3873
Fall 2017 - Day,SPN-215-03,SPN-25,Composition and Conversation,4,EXAM,FUR 110,12/07/17,12/07/17,R,12:00PM,02:30PM,,FULL,FL,undergraduate day,SPN-201,,2,3873
Fall 2017 - Day,SPN-220-01,SPN-26,Spanish Civilization,4,LEC,JHN 208,08/22/17,12/05/17,MWF,11:30AM,12:20PM,Dr. Maria R. Rippon,11,,undergraduate day,SPN-201,,1,3874
Fall 2017 - Day,SPN-220-01,SPN-26,Spanish Civilization,4,EXAM,JHN 208,12/11/17,12/11/17,M,12:00PM,02:30PM,,11,,undergraduate day,SPN-201,,2,3874
